order_id,supplier_id,supplier_rating,supplier_lead_time,order_date,promised_delivery_date,actual_delivery_date,shipment_mode,shipping_distance_km,order_quantity,unit_price,total_order_value,weather_condition,region,holiday_period,previous_on_time_rate,carrier_name,delayed_reason_code,on_time_delivery
9613,6558,4.1,3,2024-06-05,2024-06-08,2024-06-10,Air,35,90,1761.54,158538.6,Cloudy,Central,No,74.2,FedEx,Operational,0
9614,6470,3.0,9,2024-09-06,2024-09-15,2024-09-15,Air,203,43,3548.55,152587.65,Rainy,North,No,83.5,EcomExpress,Operational,1
9615,8776,2.5,7,2024-05-08,2024-05-15,2024-05-19,Sea,785,85,521.41,44319.85,Rainy,West,Yes,79.8,FedEx,Customs,0
9616,9751,3.6,9,2024-02-03,2024-02-12,2024-02-15,Sea,194,34,1947.13,66202.42,Storm,Central,Yes,89.7,FedEx,Weather,0
9617,1378,3.0,5,2024-07-22,2024-07-27,2024-07-28,Sea,1050,57,4385.41,249968.37,Cloudy,South,No,76.7,EcomExpress,Traffic,0
9618,1550,3.3,2,2024-03-27,2024-03-29,2024-04-03,Sea,1153,10,2678.81,26788.1,Storm,South,No,92.0,DHL,Weather,0
9619,6135,4.2,5,2024-10-11,2024-10-16,2024-10-18,Road,749,38,4419.82,167953.16,Clear,East,No,71.4,Delhivery,Weather,0
9620,8302,2.7,8,2024-08-17,2024-08-25,2024-08-29,Road,87,1,1155.39,1155.39,Storm,West,Yes,86.0,BlueDart,Customs,0
9621,9100,3.5,6,2024-03-17,2024-03-23,2024-03-24,Sea,521,53,1957.01,103721.53,Clear,Central,Yes,71.6,Delhivery,Customs,0
9622,8155,4.0,4,2024-03-06,2024-03-10,2024-03-15,Sea,890,86,4975.83,426598.67499999993,Rainy,North,Yes,93.7,EcomExpress,Weather,0
9623,6834,2.7,7,2024-07-17,2024-07-24,2024-07-26,Road,531,18,3111.15,56000.7,Rainy,West,Yes,73.4,DHL,,0
9624,3964,3.5,9,2024-06-04,2024-06-13,2024-06-18,Road,753,66,193.61,12778.26,Rainy,North,Yes,71.0,Delhivery,,0
9625,9033,3.7,5,2024-05-14,2024-05-19,2024-05-20,Air,266,82,822.86,67474.52,Clear,East,Yes,75.0,BlueDart,Operational,0
9626,7512,4.7,10,2024-10-27,2024-11-06,2024-11-09,Air,1392,10,1969.13,19691.3,Clear,South,Yes,78.4,BlueDart,,0
9627,9372,3.3,2,2024-10-14,2024-10-16,2024-10-17,Sea,1001,63,2765.45,174223.35,Storm,South,Yes,89.2,DHL,Operational,0
9628,1317,3.9,9,2024-10-07,2024-10-16,2024-10-16,Sea,1462,55,2312.03,127161.65,Cloudy,South,Yes,79.3,DHL,Operational,1
9629,4005,4.5,3,2024-02-22,2024-02-25,2024-02-26,Road,1158,1,941.81,941.81,Clear,Central,Yes,82.1,Delhivery,Customs,0
9630,7134,3.7,6,2024-05-17,2024-05-23,2024-05-27,Sea,1500,41,1598.66,65545.06,Rainy,South,Yes,85.0,DHL,Operational,0
9631,8724,2.6,8,2024-07-09,2024-07-17,2024-07-22,Air,677,45,1758.55,79134.75,Rainy,North,No,75.3,FedEx,Customs,0
9632,7495,3.9,2,2024-05-03,2024-05-05,2024-05-06,Air,562,37,2842.15,105159.55,Clear,Central,Yes,97.8,Delhivery,Operational,0
9633,1679,3.5,8,2024-03-05,2024-03-13,2024-03-17,Sea,365,99,4705.31,426598.67499999993,Rainy,North,Yes,88.2,FedEx,Customs,0
9634,9703,3.7,6,2024-05-09,2024-05-15,2024-05-18,Air,1371,62,3258.03,201997.86,Rainy,South,Yes,85.8,BlueDart,Customs,0
9635,2458,4.8,4,2024-07-20,2024-07-24,2024-07-26,Sea,800,81,4657.66,377270.46,Storm,North,No,91.5,BlueDart,Operational,0
9636,2352,4.0,4,2024-02-22,2024-02-26,2024-02-27,Air,327,62,2835.99,175831.38,Storm,South,Yes,78.1,EcomExpress,,0
9637,8231,3.7,5,2024-10-12,2024-10-17,2024-10-22,Sea,689,14,3567.2,49940.8,Storm,West,Yes,77.2,FedEx,Customs,0
9638,9113,4.4,2,2024-05-02,2024-05-04,2024-05-04,Air,98,2,4236.13,8472.26,Cloudy,North,No,71.1,EcomExpress,Customs,1
9639,3270,3.5,2,2024-04-29,2024-05-01,2024-04-30,Road,1008,13,3060.77,39790.01,Clear,South,No,82.5,FedEx,Weather,1
9640,5041,4.1,6,2024-10-12,2024-10-18,2024-10-23,Road,417,63,3852.46,242704.98,Storm,East,Yes,98.0,DHL,Weather,0
9641,3485,2.9,2,2024-08-12,2024-08-14,2024-08-13,Sea,154,88,2095.11,184369.68,Rainy,North,No,75.7,EcomExpress,,1
9642,6868,4.4,9,2024-03-13,2024-03-22,2024-03-25,Air,134,63,2549.12,160594.56,Rainy,Central,Yes,90.3,FedEx,,0
9643,7548,3.8,7,2024-01-30,2024-02-06,2024-02-11,Sea,858,35,3000.51,105017.85,Rainy,East,Yes,81.8,BlueDart,,0
9644,4798,3.9,10,2024-09-04,2024-09-14,2024-09-19,Sea,834,79,781.85,61766.15,Storm,Central,No,77.8,Delhivery,Weather,0
9645,5257,3.4,3,2024-09-27,2024-09-30,2024-10-05,Road,964,19,716.05,13604.95,Cloudy,South,Yes,89.8,BlueDart,,0
9646,3033,2.6,8,2024-10-28,2024-11-05,2024-11-09,Air,1274,98,4254.31,416922.38,Rainy,North,Yes,97.8,DHL,Traffic,0
9647,6735,3.1,6,2024-03-14,2024-03-20,2024-03-24,Air,344,74,3638.01,269212.74,Cloudy,North,No,75.7,DHL,Customs,0
9648,4049,4.2,7,2024-06-03,2024-06-10,2024-06-09,Road,459,33,2448.32,80794.56,Clear,South,No,71.9,Delhivery,,1
9649,3184,2.9,4,2024-03-27,2024-03-31,2024-04-02,Sea,187,30,4852.98,145589.4,Cloudy,South,No,97.2,EcomExpress,Traffic,0
9650,3426,3.5,7,2024-02-12,2024-02-19,2024-02-19,Sea,987,91,2443.12,222323.92,Clear,Central,Yes,84.4,BlueDart,Customs,1
9651,5819,3.8,9,2024-01-07,2024-01-16,2024-01-17,Air,633,26,3935.76,102329.76,Storm,East,No,95.8,Delhivery,Weather,0
9652,1366,3.3,5,2024-04-25,2024-04-30,2024-04-29,Road,224,85,4026.01,342210.85,Rainy,Central,No,88.3,BlueDart,Operational,1
9653,6917,4.2,9,2024-01-07,2024-01-16,2024-01-18,Air,760,53,2237.33,118578.49,Storm,South,Yes,96.6,FedEx,Weather,0
9654,4037,4.3,2,2024-07-20,2024-07-22,2024-07-25,Road,1065,78,2113.99,164891.22,Cloudy,North,No,89.8,Delhivery,,0
9655,3819,3.2,3,2024-08-17,2024-08-20,2024-08-19,Air,1339,23,1784.63,41046.49,Cloudy,Central,Yes,70.6,EcomExpress,Weather,1
9656,1203,3.5,8,2024-02-04,2024-02-12,2024-02-16,Air,741,47,4857.72,228312.84,Clear,East,No,87.5,FedEx,Operational,0
9657,9127,4.7,3,2024-10-15,2024-10-18,2024-10-19,Air,808,66,2892.68,190916.88,Clear,Central,Yes,86.0,EcomExpress,Operational,0
9658,9515,3.9,10,2024-04-12,2024-04-22,2024-04-26,Road,354,68,3666.54,249324.72,Storm,East,Yes,96.6,BlueDart,Traffic,0
9659,4017,4.6,5,2024-01-16,2024-01-21,2024-01-23,Air,818,48,3519.07,168915.36,Cloudy,West,No,95.2,FedEx,Weather,0
9660,6673,4.7,4,2024-08-04,2024-08-08,2024-08-09,Air,643,65,1222.61,79469.65,Cloudy,Central,Yes,89.1,EcomExpress,Customs,0
9661,1046,3.1,8,2024-11-12,2024-11-20,2024-11-21,Road,1078,24,2257.7,54184.8,Rainy,South,Yes,99.7,BlueDart,Weather,0
9662,2341,4.8,3,2024-06-23,2024-06-26,2024-06-26,Road,1359,71,4630.97,328798.87,Clear,North,Yes,94.7,EcomExpress,,1
9663,1953,3.1,6,2024-09-22,2024-09-28,2024-09-27,Road,1009,40,3285.45,131418.0,Rainy,North,No,78.0,FedEx,Weather,1
9664,6356,3.1,2,2024-09-07,2024-09-09,2024-09-11,Road,1499,81,2860.14,231671.34,Rainy,South,Yes,85.8,DHL,Traffic,0
9665,1163,3.6,7,2024-07-08,2024-07-15,2024-07-14,Road,302,28,576.78,16149.84,Clear,North,No,88.6,DHL,Operational,1
9666,4034,2.6,4,2024-03-14,2024-03-18,2024-03-19,Road,468,34,4452.2,151374.8,Clear,West,No,81.8,EcomExpress,,0
9667,6676,3.2,4,2024-01-26,2024-01-30,2024-02-01,Sea,112,1,4054.38,4054.38,Cloudy,Central,No,80.5,FedEx,Weather,0
9668,5149,3.0,8,2024-09-28,2024-10-06,2024-10-08,Road,600,36,1819.74,65510.64,Clear,North,Yes,85.7,Delhivery,Weather,0
9669,4045,4.3,8,2024-10-18,2024-10-26,2024-10-26,Sea,793,56,4272.89,239281.84,Storm,West,No,70.4,FedEx,,1
9670,4099,3.9,8,2024-10-13,2024-10-21,2024-10-26,Road,1220,34,1715.38,58322.92,Cloudy,East,Yes,86.9,Delhivery,Traffic,0
9671,7626,3.6,2,2024-10-10,2024-10-12,2024-10-17,Air,934,19,1907.2,36236.8,Storm,South,No,73.9,BlueDart,Operational,0
9672,3724,3.9,3,2024-02-14,2024-02-17,2024-02-20,Sea,878,28,4301.97,120455.16,Rainy,South,Yes,78.5,Delhivery,Weather,0
9673,4700,2.6,4,2024-08-25,2024-08-29,2024-08-29,Air,1209,27,2093.14,56514.78,Rainy,South,No,94.8,EcomExpress,Customs,1
9674,6533,3.8,8,2024-04-06,2024-04-14,2024-04-18,Sea,52,30,423.1,12693.0,Storm,Central,Yes,73.4,FedEx,Traffic,0
9675,5687,3.4,4,2024-05-12,2024-05-16,2024-05-19,Road,1410,18,2277.7,40998.6,Storm,East,No,79.6,BlueDart,Customs,0
9676,7485,3.9,8,2024-01-17,2024-01-25,2024-01-29,Air,576,11,2186.87,24055.57,Rainy,West,Yes,82.6,FedEx,Customs,0
9677,9888,4.7,8,2024-10-21,2024-10-29,2024-11-03,Sea,520,41,372.99,15292.59,Clear,East,No,86.9,DHL,Operational,0
9678,5014,3.4,10,2024-05-09,2024-05-19,2024-05-22,Sea,794,1,2314.02,2314.02,Storm,South,No,84.8,Delhivery,Traffic,0
9679,7663,3.0,9,2024-09-24,2024-10-03,2024-10-08,Air,199,57,1030.95,58764.15,Clear,Central,Yes,74.7,DHL,,0
9680,5226,3.8,5,2024-08-19,2024-08-24,2024-08-24,Road,788,6,1547.04,9282.24,Rainy,Central,Yes,76.1,DHL,Operational,1
9681,7895,4.0,2,2024-10-20,2024-10-22,2024-10-26,Road,749,19,4971.6,94460.4,Cloudy,East,No,87.2,DHL,Traffic,0
9682,5889,3.1,4,2024-01-18,2024-01-22,2024-01-23,Air,632,16,4443.25,71092.0,Clear,South,No,86.1,Delhivery,Operational,0
9683,5739,3.5,2,2024-07-28,2024-07-30,2024-08-03,Road,1345,4,3277.09,13108.36,Clear,Central,Yes,76.1,BlueDart,Operational,0
9684,3426,3.4,2,2024-06-08,2024-06-10,2024-06-14,Air,300,80,3404.35,272348.0,Storm,North,No,73.4,FedEx,Operational,0
9685,3058,3.4,8,2024-09-30,2024-10-08,2024-10-12,Sea,137,46,3307.03,152123.38,Storm,West,No,87.0,EcomExpress,Weather,0
9686,3521,3.8,2,2024-07-14,2024-07-16,2024-07-20,Sea,859,75,1431.77,107382.75,Cloudy,South,Yes,92.4,Delhivery,Customs,0
9687,7293,2.9,4,2024-01-27,2024-01-31,2024-02-05,Sea,603,33,1210.56,39948.48,Rainy,North,Yes,75.5,BlueDart,Customs,0
9688,8667,3.3,4,2024-07-23,2024-07-27,2024-07-28,Road,661,86,2210.63,190114.18,Clear,West,Yes,90.8,EcomExpress,Weather,0
9689,4704,3.4,2,2024-01-14,2024-01-16,2024-01-19,Sea,1455,21,4694.68,98588.28,Cloudy,West,Yes,70.6,FedEx,Operational,0
9690,4638,4.8,4,2024-05-18,2024-05-22,2024-05-26,Sea,644,48,386.9,18571.2,Cloudy,East,Yes,82.8,FedEx,Weather,0
9691,7851,3.5,3,2024-05-20,2024-05-23,2024-05-23,Air,383,71,1652.31,117314.01,Rainy,North,Yes,79.4,FedEx,Customs,1
9692,8767,4.6,6,2024-02-12,2024-02-18,2024-02-23,Air,1390,97,3622.38,351370.86,Cloudy,Central,Yes,78.2,FedEx,Traffic,0
9693,6505,3.0,4,2024-11-03,2024-11-07,2024-11-06,Air,234,80,1715.92,137273.6,Cloudy,South,No,78.7,FedEx,Weather,1
9694,2155,3.5,4,2024-05-28,2024-06-01,2024-06-06,Road,944,36,2056.36,74028.96,Storm,East,Yes,95.1,FedEx,Customs,0
9695,6046,4.9,8,2024-10-19,2024-10-27,2024-10-26,Sea,198,4,2733.61,10934.44,Cloudy,South,No,79.3,DHL,Operational,1
9696,1145,4.1,5,2024-04-13,2024-04-18,2024-04-21,Road,1409,87,4708.9,409674.3,Clear,South,No,81.4,Delhivery,,0
9697,4332,3.7,6,2024-08-17,2024-08-23,2024-08-22,Air,1173,2,543.57,1087.14,Rainy,North,Yes,83.6,FedEx,,1
9698,7903,2.6,2,2024-06-23,2024-06-25,2024-06-27,Road,278,40,4266.32,170652.8,Cloudy,West,Yes,71.1,Delhivery,Weather,0
9699,3825,3.1,6,2024-06-19,2024-06-25,2024-06-30,Sea,211,83,295.51,24527.33,Cloudy,North,Yes,96.7,FedEx,Customs,0
9700,6231,4.3,3,2024-04-29,2024-05-02,2024-05-06,Road,459,85,1024.64,87094.4,Rainy,East,Yes,73.5,DHL,Customs,0
9701,8678,3.0,8,2024-06-22,2024-06-30,2024-07-04,Air,344,17,4520.11,76841.87,Clear,South,Yes,92.5,DHL,Operational,0
9702,4176,4.9,10,2024-10-25,2024-11-04,2024-11-08,Sea,814,7,3742.32,26196.24,Cloudy,East,Yes,74.7,FedEx,Weather,0
9703,1126,4.8,5,2024-01-20,2024-01-25,2024-01-25,Sea,691,95,3797.32,360745.4,Cloudy,West,No,83.9,EcomExpress,Customs,1
9704,7664,4.5,4,2024-04-16,2024-04-20,2024-04-25,Air,1202,84,2539.21,213293.64,Clear,West,Yes,80.0,DHL,Traffic,0
9705,4396,3.1,10,2024-02-11,2024-02-21,2024-02-25,Road,1034,17,3902.21,66337.57,Storm,North,No,75.5,Delhivery,,0
9706,7625,4.7,7,2024-08-13,2024-08-20,2024-08-22,Sea,955,37,2591.95,95902.15,Storm,North,Yes,73.2,Delhivery,Operational,0
9707,3394,4.9,5,2024-11-26,2024-12-01,2024-11-30,Air,446,14,2651.65,37123.1,Storm,South,No,97.8,DHL,,1
9708,5170,3.5,2,2024-05-14,2024-05-16,2024-05-17,Sea,25,32,4453.97,142527.04,Cloudy,Central,No,82.3,Delhivery,,0
9709,4724,3.6,8,2024-09-29,2024-10-07,2024-10-09,Road,564,42,3723.74,156397.08,Storm,West,Yes,96.0,DHL,,0
9710,5857,4.9,3,2024-06-15,2024-06-18,2024-06-17,Sea,919,40,4017.57,160702.8,Rainy,East,No,90.2,DHL,Weather,1
9711,9595,3.8,8,2024-11-23,2024-12-01,2024-12-03,Road,570,22,3117.95,68594.9,Clear,West,Yes,96.2,BlueDart,Operational,0
9712,1389,2.7,4,2024-09-05,2024-09-09,2024-09-10,Air,174,72,4040.68,290928.96,Cloudy,Central,Yes,86.4,Delhivery,Operational,0
9713,6881,3.5,4,2024-01-09,2024-01-13,2024-01-12,Road,959,87,4343.34,377870.58,Cloudy,South,No,89.2,BlueDart,Weather,1
9714,5819,3.9,5,2024-07-03,2024-07-08,2024-07-08,Air,130,82,4998.06,409840.92,Storm,West,Yes,70.7,DHL,Weather,1
9715,4340,3.9,3,2024-11-20,2024-11-23,2024-11-25,Sea,195,94,2536.12,238395.28,Clear,East,Yes,71.2,DHL,Weather,0
9716,1248,2.8,2,2024-02-28,2024-03-01,2024-03-05,Air,267,84,2441.08,205050.72,Storm,South,No,73.3,DHL,Traffic,0
9717,2406,3.4,9,2024-10-07,2024-10-16,2024-10-17,Road,169,26,1105.5,28743.0,Storm,East,Yes,81.9,EcomExpress,Traffic,0
9718,7375,4.8,9,2024-03-16,2024-03-25,2024-03-25,Air,133,11,4120.3,45323.3,Clear,East,Yes,91.5,BlueDart,Operational,1
9719,9201,4.7,4,2024-04-08,2024-04-12,2024-04-13,Sea,468,99,1649.87,163337.13,Cloudy,West,No,90.0,DHL,Customs,0
9720,8866,3.5,4,2024-10-05,2024-10-09,2024-10-09,Road,796,61,4723.56,288137.16,Rainy,East,No,96.7,BlueDart,Customs,1
9721,7573,3.3,5,2024-10-26,2024-10-31,2024-11-01,Sea,1078,75,1105.28,82896.0,Storm,South,Yes,76.5,Delhivery,Traffic,0
9722,1717,3.1,8,2024-04-09,2024-04-17,2024-04-20,Sea,1420,60,2611.71,156702.6,Cloudy,North,Yes,89.5,Delhivery,,0
9723,6053,2.8,9,2024-01-25,2024-02-03,2024-02-08,Road,28,9,3219.17,28972.53,Storm,South,Yes,77.3,FedEx,,0
9724,9412,5.0,4,2024-04-25,2024-04-29,2024-05-04,Air,1300,14,400.98,5613.72,Cloudy,Central,No,99.0,EcomExpress,Traffic,0
9725,7792,3.7,9,2024-02-04,2024-02-13,2024-02-14,Sea,512,25,2820.24,70506.0,Storm,North,No,71.2,BlueDart,Customs,0
9726,3784,4.9,4,2024-05-07,2024-05-11,2024-05-10,Air,949,8,4116.56,32932.48,Storm,North,No,93.4,Delhivery,Weather,1
9727,3288,3.2,7,2024-10-08,2024-10-15,2024-10-15,Air,1372,69,337.88,23313.72,Clear,West,Yes,91.2,Delhivery,Operational,1
9728,5140,2.7,5,2024-05-04,2024-05-09,2024-05-11,Road,1374,19,1219.44,23169.36,Storm,South,Yes,73.3,DHL,Traffic,0
9729,7084,4.6,3,2024-11-17,2024-11-20,2024-11-22,Air,1274,7,4010.84,28075.88,Clear,South,No,72.0,FedEx,,0
9730,4169,2.9,8,2024-03-10,2024-03-18,2024-03-18,Road,1354,64,3004.67,192298.88,Storm,North,Yes,74.7,BlueDart,Customs,1
9731,2717,4.0,7,2024-03-23,2024-03-30,2024-04-04,Sea,121,77,1934.55,148960.35,Storm,North,No,77.5,Delhivery,Operational,0
9732,9044,3.8,6,2024-05-17,2024-05-23,2024-05-25,Road,629,80,3204.47,256357.6,Rainy,East,No,96.9,FedEx,Weather,0
9733,7879,3.9,7,2024-08-02,2024-08-09,2024-08-14,Sea,592,14,2121.76,29704.64,Storm,Central,Yes,78.8,BlueDart,Traffic,0
9734,6187,4.8,9,2024-10-25,2024-11-03,2024-11-06,Air,515,46,505.96,23274.16,Rainy,North,No,86.0,EcomExpress,,0
9735,5852,2.6,9,2024-02-02,2024-02-11,2024-02-11,Road,167,3,350.81,1052.43,Cloudy,North,No,75.6,EcomExpress,Traffic,1
9736,1014,2.6,10,2024-10-15,2024-10-25,2024-10-25,Road,326,57,4179.21,238214.97,Rainy,South,Yes,84.9,FedEx,Weather,1
9737,3450,4.8,7,2024-03-07,2024-03-14,2024-03-18,Road,334,4,1568.34,6273.36,Clear,South,No,81.9,FedEx,Operational,0
9738,6971,4.5,9,2024-05-04,2024-05-13,2024-05-17,Road,229,68,1501.6,102108.8,Clear,North,No,90.3,BlueDart,,0
9739,7128,4.3,5,2024-07-25,2024-07-30,2024-07-29,Sea,367,16,1084.25,17348.0,Clear,North,No,71.8,Delhivery,,1
9740,9568,3.6,9,2024-06-19,2024-06-28,2024-06-27,Air,577,15,1167.95,17519.25,Rainy,North,No,75.1,Delhivery,,1
9741,3557,4.3,4,2024-07-24,2024-07-28,2024-08-02,Air,997,54,4181.82,225818.28,Clear,Central,No,89.8,BlueDart,,0
9742,7709,2.9,5,2024-07-28,2024-08-02,2024-08-01,Air,111,67,2595.8,173918.6,Storm,South,Yes,95.3,DHL,Operational,1
9743,4113,4.8,7,2024-10-07,2024-10-14,2024-10-16,Air,1459,77,432.6,33310.2,Clear,North,Yes,88.6,FedEx,,0
9744,9185,4.3,7,2024-02-23,2024-03-01,2024-03-01,Sea,1463,57,4472.63,254939.91,Clear,North,Yes,93.2,EcomExpress,,1
9745,5212,4.3,2,2024-09-11,2024-09-13,2024-09-16,Road,1154,61,3069.87,187262.07,Cloudy,East,Yes,93.0,FedEx,Traffic,0
9746,6454,3.5,5,2024-02-27,2024-03-03,2024-03-06,Road,76,9,3989.37,35904.33,Rainy,South,No,87.6,Delhivery,Customs,0
9747,2614,4.8,6,2024-10-13,2024-10-19,2024-10-20,Sea,836,49,1594.33,78122.17,Rainy,South,No,94.2,BlueDart,Traffic,0
9748,6584,3.4,10,2024-01-07,2024-01-17,2024-01-22,Sea,872,14,197.46,2764.44,Clear,South,Yes,70.9,FedEx,Traffic,0
9749,8481,3.1,6,2024-02-27,2024-03-04,2024-03-08,Sea,1190,88,1085.73,95544.24,Storm,North,Yes,72.2,BlueDart,Operational,0
9750,4231,3.6,7,2024-06-22,2024-06-29,2024-07-02,Air,755,36,3178.53,114427.08,Cloudy,Central,Yes,73.3,DHL,Operational,0
9751,2161,4.2,9,2024-04-06,2024-04-15,2024-04-15,Sea,846,20,3929.18,78583.6,Cloudy,East,No,82.8,FedEx,Operational,1
9752,9016,2.7,10,2024-01-05,2024-01-15,2024-01-15,Air,1047,85,3186.17,270824.45,Cloudy,South,Yes,85.4,EcomExpress,Operational,1
9753,7711,4.8,6,2024-06-15,2024-06-21,2024-06-24,Air,529,97,1973.78,191456.66,Storm,West,No,91.4,DHL,Operational,0
9754,1668,3.8,3,2024-01-14,2024-01-17,2024-01-21,Air,747,85,2138.92,181808.2,Storm,Central,Yes,75.8,Delhivery,Operational,0
9755,8613,2.5,10,2024-02-22,2024-03-03,2024-03-03,Road,1351,27,4476.77,120872.79,Storm,South,No,73.8,Delhivery,,1
9756,3749,3.7,9,2024-02-28,2024-03-08,2024-03-12,Road,653,67,4185.01,280395.67,Cloudy,North,No,71.8,DHL,,0
9757,8496,4.3,5,2024-11-09,2024-11-14,2024-11-17,Air,1094,49,1763.69,86420.81,Clear,East,No,86.8,DHL,Traffic,0
9758,6526,4.5,7,2024-04-05,2024-04-12,2024-04-14,Sea,590,35,1198.88,41960.8,Cloudy,Central,Yes,95.0,BlueDart,Traffic,0
9759,7663,3.4,7,2024-08-17,2024-08-24,2024-08-26,Sea,1470,31,1343.33,41643.23,Clear,South,Yes,71.4,BlueDart,Customs,0
9760,7784,4.1,9,2024-09-07,2024-09-16,2024-09-16,Road,337,2,3780.45,7560.9,Cloudy,North,No,88.8,DHL,Weather,1
9761,6634,3.6,3,2024-04-07,2024-04-10,2024-04-11,Air,924,88,1803.0,158664.0,Rainy,West,No,71.9,DHL,Traffic,0
9762,2112,4.0,9,2024-09-15,2024-09-24,2024-09-27,Air,775,27,3226.86,87125.22,Clear,North,No,89.4,Delhivery,Operational,0
9763,3162,3.3,5,2024-02-27,2024-03-03,2024-03-08,Air,1366,73,891.51,65080.23,Rainy,North,Yes,75.5,EcomExpress,Operational,0
9764,9232,3.4,10,2024-09-18,2024-09-28,2024-10-03,Sea,816,40,3908.07,156322.8,Rainy,South,No,94.1,Delhivery,,0
9765,2848,3.8,5,2024-03-15,2024-03-20,2024-03-21,Road,174,81,4712.42,381706.02,Storm,South,Yes,96.7,FedEx,Customs,0
9766,7321,4.1,8,2024-03-18,2024-03-26,2024-03-30,Air,820,54,1672.11,90293.94,Storm,Central,No,89.3,DHL,Weather,0
9767,9187,5.0,2,2024-01-16,2024-01-18,2024-01-18,Sea,682,73,2183.07,159364.11,Clear,East,Yes,95.9,BlueDart,,1
9768,2585,3.7,5,2024-07-04,2024-07-09,2024-07-12,Sea,1265,71,1302.67,92489.57,Storm,West,No,70.7,DHL,Operational,0
9769,9918,4.0,2,2024-09-22,2024-09-24,2024-09-24,Road,301,91,2317.82,210921.62,Storm,North,No,85.6,DHL,Customs,1
9770,6127,2.7,4,2024-11-01,2024-11-05,2024-11-10,Air,551,14,4892.04,68488.56,Clear,West,Yes,83.4,FedEx,Weather,0
9771,7976,3.9,4,2024-07-17,2024-07-21,2024-07-26,Air,1391,1,2573.78,2573.78,Cloudy,East,Yes,72.0,FedEx,Weather,0
9772,2185,2.9,7,2024-09-14,2024-09-21,2024-09-20,Sea,1156,59,346.19,20425.21,Clear,Central,Yes,87.4,BlueDart,Operational,1
9773,1400,2.6,7,2024-10-04,2024-10-11,2024-10-11,Air,1128,95,3296.32,313150.4,Cloudy,South,Yes,78.3,Delhivery,,1
9774,1302,4.2,4,2024-05-26,2024-05-30,2024-06-01,Sea,198,76,1588.8,120748.8,Cloudy,Central,No,76.7,EcomExpress,,0
9775,2591,4.8,4,2024-06-11,2024-06-15,2024-06-20,Air,997,9,3708.71,33378.39,Storm,East,No,73.2,DHL,,0
9776,1107,3.3,6,2024-10-21,2024-10-27,2024-10-28,Sea,1185,21,1909.65,40102.65,Cloudy,South,Yes,95.3,DHL,,0
9777,3089,5.0,10,2024-08-13,2024-08-23,2024-08-27,Road,871,78,875.82,68313.96,Clear,West,Yes,89.8,Delhivery,Customs,0
9778,3287,4.4,10,2024-04-21,2024-05-01,2024-04-30,Road,1204,95,4149.03,394157.85,Cloudy,South,No,98.3,EcomExpress,Operational,1
9779,9246,3.8,6,2024-02-21,2024-02-27,2024-02-29,Road,490,23,4785.79,110073.17,Cloudy,North,No,71.3,EcomExpress,Weather,0
9780,6304,3.2,10,2024-11-13,2024-11-23,2024-11-22,Road,1268,43,4347.41,186938.63,Rainy,West,Yes,71.0,FedEx,,1
9781,9878,4.3,8,2024-09-21,2024-09-29,2024-09-28,Air,1031,37,613.34,22693.58,Cloudy,North,Yes,89.0,FedEx,Traffic,1
9782,9486,2.5,8,2024-01-14,2024-01-22,2024-01-22,Road,786,12,1825.14,21901.68,Storm,North,No,76.4,Delhivery,,1
9783,3504,3.2,3,2024-01-23,2024-01-26,2024-01-27,Sea,834,99,4702.56,426598.67499999993,Clear,West,No,95.5,BlueDart,Weather,0
9784,3929,3.8,7,2024-02-18,2024-02-25,2024-02-24,Sea,411,45,3800.68,171030.6,Clear,North,Yes,90.9,Delhivery,Operational,1
9785,5447,4.7,3,2024-04-06,2024-04-09,2024-04-13,Sea,428,82,2706.74,221952.68,Rainy,South,Yes,91.4,DHL,Customs,0
9786,4930,4.0,10,2024-02-15,2024-02-25,2024-02-26,Air,824,18,635.74,11443.32,Storm,South,No,89.4,BlueDart,,0
9787,6157,3.9,7,2024-06-25,2024-07-02,2024-07-07,Road,1422,48,2365.28,113533.44,Clear,South,No,82.3,EcomExpress,,0
9788,9241,3.0,2,2024-11-03,2024-11-05,2024-11-08,Sea,1114,44,871.82,38360.08,Storm,Central,No,99.2,EcomExpress,Weather,0
9789,9570,4.1,8,2024-07-30,2024-08-07,2024-08-06,Air,1209,8,1392.06,11136.48,Clear,East,No,95.0,DHL,Customs,1
9790,8456,3.6,6,2024-11-24,2024-11-30,2024-12-01,Road,441,22,3301.69,72637.18,Storm,Central,No,77.5,BlueDart,,0
9791,9979,3.1,10,2024-04-23,2024-05-03,2024-05-06,Air,631,78,202.02,15757.56,Rainy,East,No,70.5,Delhivery,,0
9792,8577,4.9,2,2024-02-14,2024-02-16,2024-02-19,Road,1009,70,1913.33,133933.1,Storm,South,No,70.9,DHL,,0
9793,1968,4.5,6,2024-08-28,2024-09-03,2024-09-02,Road,510,62,1532.12,94991.44,Storm,South,Yes,97.2,DHL,Customs,1
9794,4642,4.5,9,2024-02-01,2024-02-10,2024-02-14,Road,326,63,1566.68,98700.84,Cloudy,East,No,87.0,EcomExpress,Customs,0
9795,6327,3.7,10,2024-01-30,2024-02-09,2024-02-08,Air,1493,31,1849.36,57330.16,Storm,West,Yes,85.8,DHL,Customs,1
9796,3789,4.9,6,2024-03-18,2024-03-24,2024-03-24,Sea,1214,21,4416.52,92746.92,Clear,North,Yes,70.9,EcomExpress,Weather,1
